,Age,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,IncomeInvested,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome,Gender_F,Gender_M,Occupation_Clerk,Occupation_Doctor,Occupation_Engineer,Occupation_Lawyer,Occupation_Nurse,Occupation_Teacher,PreferredInvestmentType_Bonds,PreferredInvestmentType_Mutual Funds,PreferredInvestmentType_Real Estate,PreferredInvestmentType_Stocks,InvestmentDuration_Long-term,InvestmentDuration_Short-term,RiskTolerance_High,RiskTolerance_Low,RiskTolerance_Medium,Cluster
3589,28,989.1389475,5,337.9755866,175.457864,65.1715821,0.4081651,0,1,1,593,40583.81906,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
3590,35,962.237771,-1,246.6065645,209.4948437,207.7368682,0.39235965,1,0,1,487,41135.46866,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
3591,35,260.0671743,14,271.3425742,136.7914711,239.6637908,0.150005536,0,1,1,517,24216.19724,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3592,38,306.603829,17,251.4755778,477.688179,215.4024304,0.171795312,0,1,0,716,32498.9655,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
3593,44,252.5582911,14,324.1560014,593.7664515,169.0087016,0.093804457,1,1,0,702,51554.05524,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2
3594,62,1073.006335,5,538.4514218,160.8315735,439.8898576,0.507093978,1,1,1,694,96488.79863,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3595,39,937.1167863,3,278.1751448,214.9693519,188.4356139,0.502015026,1,0,1,574,35691.42003,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
3596,30,1019.058138,1,300.6954791,240.1768515,155.033864,0.445605415,1,0,1,592,45219.85284,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
3597,38,1006.583419,6,352.581365,178.1046094,168.2349725,0.390899832,1,1,1,529,50050.84531,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
3598,71,1055.113151,3,527.8306442,169.8751235,397.5100707,0.488426633,0,1,1,669,96486.02815,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3599,36,231.4365966,16,292.8241717,472.5163045,205.5037709,0.232051324,0,1,0,712,44198.29059,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2
3600,58,999.0216592,7,533.5115636,244.5556901,378.654735,0.469395877,0,0,1,670,90366.79503,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3601,36,973.1855595,5,294.0176199,230.789246,295.2253472,0.409837666,1,1,1,559,41873.52493,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
3602,35,293.0248197,18,318.8818211,544.4942403,110.3153174,0.176817789,0,1,0,691,41684.66258,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2
3603,33,263.6843176,14,209.1200581,553.9265418,208.7325252,0.200071608,0,1,0,755,45723.69909,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
3604,30,336.4768929,17,379.2581956,176.2532145,155.0585933,0.294458475,1,0,1,558,35898.50288,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3605,21,349.1233751,15,204.6942131,188.3050073,247.5901512,0.148189898,1,1,1,567,21491.31647,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3606,34,296.5233662,17,268.0108678,451.2729403,217.0528787,0.205211005,0,0,0,686,51630.13204,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
3607,24,309.1327082,14,320.5033952,211.9511478,260.2500192,0.179042133,1,0,1,650,30564.09362,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3608,27,1046.360196,1,262.7990773,175.5880261,207.4009124,0.353974807,1,1,1,502,40715.51829,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2
3609,34,358.3049303,13,195.015111,506.819768,160.0468372,0.215744799,0,0,0,742,37988.43567,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
3610,68,979.9458794,5,544.5936145,281.9212163,405.4617706,0.464425047,0,1,1,759,88846.6009,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3611,33,996.8831497,6,330.4445154,268.3993126,256.247844,0.391649238,0,0,1,516,43982.22016,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
3612,34,958.6968488,1,307.5321664,164.8509217,113.9386059,0.459536129,0,1,1,525,46337.486,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
3613,49,1045.681292,6,533.4065456,221.8314671,350.1711783,0.521977029,1,1,1,729,97234.87118,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3614,24,364.2644931,12,199.8188407,229.1447909,273.5189505,0.186588067,1,1,1,641,32117.48485,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
3615,35,281.8586943,13,281.2408696,177.018646,190.3032821,0.212613271,1,0,0,476,33056.93323,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
3616,61,993.5817465,5,543.1520373,224.5317014,426.2911335,0.481333839,1,1,1,739,96078.53313,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3617,39,1009.733065,8,300.2889074,253.3665012,248.4614791,0.365514684,0,0,1,552,39747.14978,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
3618,31,327.0188955,14,311.934261,478.0539436,215.5440874,0.159247806,0,1,0,800,43414.57839,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2
3619,34,273.0977698,16,275.3020469,519.9919559,252.8916736,0.252720369,1,1,0,722,43156.53168,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2
3620,52,984.8472985,8,520.1650739,200.1672981,438.737391,0.543360404,1,1,1,686,100764.0386,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3621,30,322.3729703,13,334.7157108,488.3034631,142.3521102,0.286968118,0,0,0,758,47192.14135,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2
3622,56,1034.734683,5,588.114975,245.2203384,374.3724991,0.505699333,1,0,1,675,103048.2355,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3623,32,961.6258797,3,256.5272195,155.1136825,257.6077146,0.469225622,0,1,1,566,43522.1769,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
3624,40,295.4819294,18,251.2592779,505.7314875,189.9804896,0.172517569,1,1,1,733,38449.81935,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2
3625,34,1013.285872,5,333.0223018,213.7313124,110.8685729,0.385838554,0,0,0,660,38546.75459,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
3626,29,330.4509732,15,300.6710149,185.1939065,136.4175293,0.163817312,1,1,1,493,36776.41774,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2
3627,22,331.8427556,14,319.7730966,233.3229617,136.5231393,0.252622376,1,1,1,680,33100.87392,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
3628,33,326.8696122,16,354.2126064,452.2627786,201.5444837,0.105338458,0,1,0,749,37806.10837,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2
3629,36,287.5940051,16,281.6533736,239.8543578,133.339664,0.252931175,1,0,0,693,29527.92689,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
3630,63,890.5807734,4,520.1136371,233.2638398,451.6081283,0.452411903,1,1,1,679,91045.8034,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3631,42,191.2122659,17,328.4311502,542.8075056,163.925898,0.174531898,0,0,0,725,40093.9961,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2
3632,33,334.6609206,15,251.3318432,222.4072856,133.1968408,0.211605974,1,1,1,558,34106.01439,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3633,57,963.7986729,6,479.7431786,265.5192761,454.3828937,0.535770344,0,1,1,727,110372.284,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3634,28,238.6130915,16,213.7212564,482.0604775,231.1560969,0.289811416,0,0,0,744,30169.7246,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
3635,32,349.5409868,13,348.6055461,534.9063116,245.7972816,0.166120136,0,0,0,760,43633.75319,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2
3636,51,999.3752758,3,505.5655511,226.8677579,423.3960804,0.514901026,1,1,1,744,101303.2906,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
3637,31,334.9689111,14,424.6759516,155.659406,303.6080622,0.144750769,1,0,1,667,35862.48314,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
3638,39,237.8267789,11,275.9594032,439.7091861,251.1746378,0.180558424,0,1,0,706,30818.48961,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
3639,27,276.2348296,14,354.6550636,555.6848475,248.8663228,0.15289979,0,0,0,799,42065.08902,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2
3640,39,410.9568729,15,295.6559498,511.6328149,175.2082439,0.143771476,1,1,0,700,40017.3962,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
3641,36,248.5107397,16,309.8269295,171.7168949,240.478452,0.194706266,0,0,1,585,35339.29703,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
3642,23,1059.786042,0,336.5283752,99.93624917,166.2308887,0.408308545,1,1,1,584,34742.78549,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3643,61,1009.052835,6,490.6837946,256.1107213,482.4888347,0.520360241,1,1,1,730,104445.5064,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3644,34,239.6217589,16,337.7595053,489.0529894,208.2925625,0.232002423,0,1,0,821,35242.84633,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
3645,61,996.0302736,7,464.4829458,118.2612236,436.218562,0.543836866,1,1,1,737,105893.8897,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3646,41,1005.746001,6,398.3646429,193.2393823,195.514322,0.396692712,1,0,0,553,44756.51448,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
3647,28,229.7384905,13,301.9730269,316.9469725,198.2517726,0.113680711,1,0,1,496,26839.467,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
3648,33,319.697852,17,327.0982,522.3718572,261.5054932,0.230920636,0,0,0,748,52985.14834,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2
3649,55,981.2874243,3,473.7318908,186.525581,439.6349526,0.54773082,0,0,1,681,94261.42421,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3650,65,1038.326087,7,544.9939923,255.2039682,376.8705163,0.511604455,1,1,1,719,95564.84859,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3651,27,326.5146222,13,324.4261456,97.94545677,179.5260965,0.178692552,1,1,1,704,33742.80557,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
3652,49,977.9090885,7,554.4601396,246.5336024,458.4642685,0.50939929,1,1,1,620,94954.9717,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3653,43,269.6391254,15,280.4016745,511.0479753,222.6133153,0.183431569,0,0,0,740,44843.7442,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2
3654,35,328.6788627,15,312.0188677,149.2167067,213.00426,0.260460768,1,1,1,637,25454.36109,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
3655,34,311.7315551,14,309.9556809,201.5917871,246.2444755,0.229749921,1,1,0,579,34304.98916,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
3656,39,1034.457247,11,284.3390612,214.0268838,111.8558835,0.360014814,1,0,1,615,50778.52413,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
3657,65,1018.356134,5,473.3140585,198.6015203,405.7214306,0.492160638,0,1,0,690,97411.23938,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
3658,30,333.1731586,16,240.6791547,542.5942695,158.1499638,0.215808614,0,1,0,743,38120.40037,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
3659,29,308.8759415,16,299.3047909,186.6716789,182.0710404,0.239856513,1,1,1,637,37561.69862,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2
3660,54,1129.263856,9,496.7565337,255.8084387,401.4322131,0.540681234,1,0,1,663,101114.6043,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3661,57,951.9415781,5,546.775615,188.4631862,324.1944285,0.43966533,1,1,1,655,96408.95734,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3662,58,1024.519202,5,527.4706298,173.1293331,412.9717874,0.481958582,1,1,1,633,99020.91542,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3663,36,304.6028679,14,337.8911038,536.40229,222.9583922,0.198969286,1,0,0,762,29482.05822,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
3664,37,318.2364023,12,225.3888414,509.5599882,252.699817,0.16517506,1,1,0,685,33614.52606,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3665,39,1015.331947,5,346.2130394,205.2921991,126.6822239,0.347531649,1,0,1,569,41706.16722,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
3666,33,285.590106,14,301.4931695,486.1669465,131.1569512,0.182808143,0,1,0,685,45029.41074,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2
3667,58,938.5877805,4,459.1882346,108.0655857,371.8779966,0.388227533,1,1,1,685,101775.0377,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3668,62,983.1558386,4,546.9926737,125.8563251,469.7046626,0.471174986,1,1,1,599,97642.1678,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3669,35,345.537783,14,411.3280327,481.3741902,308.659108,0.269611649,0,1,1,680,41531.64709,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
3670,29,968.0263236,5,296.0600637,273.7461689,225.2011557,0.506217677,0,1,1,491,32736.37319,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3671,64,930.9670632,4,515.7012181,192.0227321,407.077276,0.544101025,1,1,1,668,102129.62,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3672,31,309.8569359,16,297.2897585,208.8653164,175.4946657,0.179018106,0,0,0,563,33992.27003,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
3673,61,993.287166,8,507.7760726,253.2506751,351.1497846,0.524954813,1,1,1,696,102008.189,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3674,38,337.0372013,14,322.8363259,483.7650109,181.3208927,0.256395605,1,0,0,698,47786.44179,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
3675,41,237.028605,13,354.7349239,476.1507371,233.416543,0.208084438,0,1,0,685,25177.163,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
3676,40,942.3144252,4,334.2544951,306.8563249,263.6959504,0.421809913,0,1,1,629,48622.30998,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
3677,43,299.5257225,16,290.1886837,494.434917,245.1047113,0.222877532,0,0,0,802,29626.9512,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
3678,29,312.0294171,13,267.7461256,178.7466948,214.1485206,0.261856218,1,1,1,643,36426.27591,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2
3679,34,274.7858254,16,319.1575518,518.4302341,192.6863779,0.220095825,1,0,0,803,43857.89802,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
3680,40,218.7125932,15,339.3624415,447.8053271,173.2009133,0.119405657,0,0,0,817,40665.64128,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2
3681,41,1032.817071,5,364.8196393,189.3703369,191.9431877,0.392973431,0,0,1,542,34104.40626,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
3682,25,306.8232606,18,298.4799298,299.2624096,262.4244351,0.215577638,1,0,1,570,32981.91655,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3683,27,309.0885728,16,340.3524782,524.7663895,221.977478,0.254341316,1,1,0,806,45253.96335,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2
3684,62,1037.164514,4,518.1172673,192.7225681,361.9080776,0.488742099,1,0,0,730,101126.5775,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3685,34,293.1403017,17,330.0410981,581.0562752,201.22464,0.20143512,0,0,1,831,41377.18909,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2
3686,38,1009.282816,4,263.0244929,109.4378057,239.4775666,0.438874097,0,0,1,511,42403.67528,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
3687,21,281.0591165,15,343.9274727,213.3710534,230.1773475,0.236520029,1,0,1,604,32410.81374,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
3688,57,1119.168132,4,568.0159885,186.9697572,419.3419099,0.5358639,0,0,0,796,105609.1657,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3689,61,971.4103405,4,456.1468806,102.0808228,346.3363268,0.439567225,1,1,0,732,100238.8532,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3690,36,922.1297417,2,332.7305501,247.7817731,183.4454934,0.35741564,0,0,1,652,41783.68316,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
3691,57,1035.630245,3,445.6452977,189.3290617,399.8477097,0.50577819,1,1,1,753,100138.5871,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3692,27,970.9904691,7,348.696409,310.9187228,264.9801701,0.36296287,0,0,1,540,40646.90617,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
3693,37,209.5765698,11,266.5395867,396.9924094,218.3893608,0.186241374,1,0,1,661,33512.73937,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
3694,36,1001.388528,6,354.5485911,221.7974292,230.1531569,0.386170175,0,0,1,526,32768.08673,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
3695,37,309.7201596,14,381.3899714,471.7269762,232.5507393,0.193562555,0,0,0,707,37221.84206,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
3696,25,997.5370264,10,299.911885,152.7322976,179.6237193,0.384549314,1,1,1,557,39268.20133,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
3697,30,361.6338945,14,306.5188113,550.2507267,246.0658448,0.130997081,0,0,1,722,44810.79796,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
3698,31,323.7886426,15,291.909363,499.7229728,161.9819346,0.233183006,0,1,0,722,36425.41621,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2
3699,54,959.3901364,4,505.7854309,176.087641,369.1574157,0.537518657,1,1,0,709,95149.65431,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3700,30,1059.233409,3,377.9884342,182.0447109,188.2622469,0.388797845,1,1,1,560,41698.20326,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2
3701,65,970.2493459,6,482.9994689,106.1530602,474.7303757,0.459659139,1,1,1,714,97207.82954,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3702,28,296.9466169,11,332.4680703,537.9443976,108.8404431,0.191862257,0,0,0,746,36930.76535,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
3703,63,1123.361349,1,403.0288909,241.2665252,514.9218616,0.512879407,1,0,1,722,101049.3124,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3704,65,941.6450333,6,497.1959474,212.9930797,428.1844993,0.530279021,1,1,1,769,110345.3364,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3705,52,955.7271012,6,450.8853266,137.4593916,456.7647598,0.511696887,1,1,1,657,100266.8115,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
3706,30,972.748532,8,277.2706248,164.5003379,180.3856325,0.494015791,0,1,1,567,39607.50229,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
3707,30,922.7848407,2,330.2679424,189.8980469,224.946191,0.346587806,1,0,1,518,37699.31718,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2
3708,64,1100.658291,5,505.5942793,286.0689424,464.4650532,0.488916114,0,1,1,670,93797.51051,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3709,44,371.5902291,15,324.7430823,519.985816,187.0054657,0.137968457,0,0,0,627,41089.67809,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
3710,61,1039.765153,5,401.2879702,184.1142149,372.8917974,0.614726931,0,1,1,638,89280.05622,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3711,31,1072.795613,3,282.4108722,312.5196263,231.465754,0.431374992,0,0,1,592,41611.90001,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2
3712,35,981.3995436,6,262.0147266,211.8160466,201.5295971,0.413860646,1,0,0,536,47240.34357,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
3713,31,366.2638404,15,348.5718277,574.7626594,219.4603964,0.244499761,1,1,0,764,37954.29339,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
3714,61,1048.048697,8,472.0398261,217.6840319,414.2864108,0.500121646,1,1,1,721,105237.4777,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
3715,30,340.1005075,13,261.0261854,168.8977084,129.6519363,0.187829889,1,1,0,561,31197.56036,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3716,56,955.846238,1,550.6382427,186.2238498,459.1038683,0.536022797,1,1,1,710,103270.7418,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3717,32,257.8678075,14,281.7236916,203.2885573,202.1755316,0.176599995,1,0,1,652,31342.57364,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
3718,38,321.8304763,11,252.7680172,435.6406928,235.2489292,0.186477305,0,0,0,809,38755.64803,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
3719,61,1027.278158,4,504.8067465,278.2339201,284.3286388,0.442005928,1,1,0,678,102837.0785,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3720,36,973.7119732,4,330.5482586,207.5522858,106.7397597,0.435846286,1,1,1,498,34441.22396,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
3721,61,980.9040196,5,533.1866748,191.3740216,424.0981166,0.488047118,1,1,1,695,104875.1813,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3722,34,352.4862512,13,329.1905885,202.9442973,195.9513339,0.170500141,1,1,0,578,37258.89009,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
3723,40,290.8957289,12,339.9583026,532.808631,138.5179445,0.190012571,1,1,0,710,38109.37564,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2
3724,28,1105.920531,4,430.9670839,196.1166497,181.2239124,0.336248387,1,1,1,598,39391.11832,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
3725,34,346.3301113,12,216.996477,194.5197457,178.8684175,0.292875076,1,0,1,624,29671.0543,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
3726,31,248.9201239,13,314.0985739,514.8607362,177.099142,0.178115616,1,1,1,701,43167.47375,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2
3727,62,1008.337627,6,528.1123464,184.9445927,402.0835411,0.517108256,1,1,1,755,99144.36072,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
3728,58,1068.184414,4,497.1949356,169.1612722,433.7589241,0.463046117,0,1,1,709,96548.34708,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3729,38,267.3889522,15,255.2448185,434.1623031,158.6874371,0.203828768,0,0,0,724,41231.19421,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2
3730,25,1024.524288,5,389.8542511,184.9537538,230.5811408,0.342333164,1,1,1,548,40722.82323,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2
3731,34,361.0215773,18,328.474865,186.7769983,145.3815862,0.229372371,1,1,0,575,30150.0717,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3732,38,258.4390252,17,317.0336988,483.8246815,199.0186451,0.211740251,0,0,1,783,38292.5227,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
3733,28,336.3925165,12,337.610405,163.601199,224.5350176,0.249241267,1,1,1,688,33315.63078,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
3734,32,312.6646049,14,264.8371645,611.8574798,152.8338682,0.216019839,0,0,1,710,54219.19708,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
3735,40,403.8718932,15,339.8928756,527.1698975,244.8789874,0.133718898,1,1,0,699,45380.62616,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
3736,58,1077.109754,4,591.542441,246.763697,389.2030286,0.577478464,1,1,1,635,101692.9605,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3737,27,316.8339142,18,382.4130533,427.9611476,156.5797033,0.114948757,0,0,0,800,38091.80272,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2
3738,29,996.5085502,5,338.371904,181.0823901,205.8216728,0.438738236,0,0,1,537,42815.68105,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
3739,32,319.8951388,17,325.8493242,297.6163425,283.5348536,0.217557563,1,0,1,580,23637.79219,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3740,41,953.1789541,4,282.0943838,205.009243,110.6532871,0.358066461,0,1,0,590,43075.17762,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
3741,46,965.3125288,4,337.9762503,167.3133382,206.2981086,0.340037119,0,0,1,696,46456.92752,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
3742,42,365.5965684,16,338.1258422,584.4474509,153.1892659,0.282214192,1,0,0,728,35859.96761,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
3743,37,251.3051933,14,313.8571223,469.3753876,218.4138507,0.208965192,1,1,1,649,36746.68556,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2
3744,33,286.9817995,15,262.2134096,488.9591193,154.5499308,0.270413078,0,0,0,774,35412.71602,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
3745,38,268.5170265,14,254.4114604,523.3990643,196.991269,0.259174169,0,1,0,745,43121.16052,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2
3746,34,266.7084169,15,262.4900905,235.9457515,158.2476177,0.148128692,1,1,0,651,34369.31907,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
