,Age,Gender,IncomeInvested,InvestmentDuration,RiskTolerance,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome,PreferredInvestmentType_Bonds,PreferredInvestmentType_Mutual Funds,PreferredInvestmentType_Real Estate,PreferredInvestmentType_Stocks,Invest_class
3407,20,0,0.130076911,0,0.0,1,1,1,666,22608.48287,0,1,0,0,2
3408,54,0,0.443544916,1,0.5,1,1,1,688,97101.2038,0,0,0,1,0
3409,40,1,0.237775608,0,0.0,0,0,1,771,43952.42331,0,0,0,1,1
3410,38,0,0.390441235,0,0.0,0,1,1,544,44504.14574,0,1,0,0,1
3411,32,0,0.242097874,0,1.0,0,1,0,902,35102.63198,0,0,1,0,2
3412,29,0,0.248222425,0,1.0,1,1,0,818,46083.9003,0,0,0,1,1
3413,62,1,0.527126098,1,0.5,1,1,1,660,99635.83268,0,0,0,1,0
3414,41,1,0.213143895,0,0.5,1,1,0,712,35892.62253,0,0,1,0,2
3415,61,0,0.454501784,1,0.5,1,0,1,739,93955.93613,0,0,1,0,0
3416,40,1,0.412196781,1,0.0,0,1,0,538,43192.1989,1,0,0,0,1
3417,31,1,0.191577232,1,0.0,1,1,1,548,39000.15227,1,0,0,0,1
3418,35,1,0.353279487,1,0.5,1,0,1,694,39134.79711,0,1,0,0,1
3419,61,1,0.553998279,1,0.5,1,1,0,790,100628.2394,0,0,0,1,0
3420,54,0,0.522908792,1,1.0,1,1,1,657,96652.19414,0,0,1,0,0
3421,33,1,0.413526856,1,1.0,0,1,1,515,41562.4625,1,0,0,0,1
3422,37,0,0.148125924,0,1.0,1,1,1,711,49271.86682,0,0,1,0,1
3423,49,0,0.472137863,1,0.5,1,0,1,701,98247.71616,0,0,0,1,0
3424,38,1,0.169563157,0,1.0,1,1,0,729,40474.52115,0,0,0,1,1
3425,18,0,0.120286335,1,0.0,0,1,1,528,27909.91026,0,1,0,0,2
3426,27,0,0.161579665,0,0.0,1,1,1,591,34076.14242,0,1,0,0,2
3427,63,0,0.535387315,1,0.5,1,1,1,749,100085.7654,0,0,0,1,0
3428,43,1,0.15075694,1,1.0,0,1,0,835,38097.98203,0,0,0,1,1
3429,57,0,0.56026558,0,0.5,1,1,1,685,96121.7451,0,0,1,0,0
3430,46,0,0.455876213,1,0.5,1,1,0,728,99608.93771,0,0,1,0,0
3431,28,0,0.206319902,0,1.0,0,1,0,699,35071.23527,0,0,1,0,2
3432,35,1,0.217194688,0,1.0,0,1,0,715,44240.94807,0,0,0,1,1
3433,25,1,0.225028881,1,0.5,1,1,1,634,25367.56887,0,1,0,0,2
3434,53,0,0.590152,0,0.5,1,0,1,680,104816.9985,0,0,0,1,0
3435,26,1,0.279808562,0,0.0,0,1,0,574,20769.99468,0,1,0,0,2
3436,30,1,0.480589507,1,1.0,0,1,0,431,40889.13407,1,0,0,0,1
3437,59,0,0.40198462,1,0.5,1,1,1,741,95295.74409,0,0,1,0,0
3438,58,0,0.489616668,0,1.0,1,0,1,662,98504.53856,0,0,0,1,0
3439,26,1,0.183234687,1,0.0,1,0,0,642,28699.39977,0,1,0,0,2
3440,25,1,0.242100918,1,0.0,1,1,1,657,32032.62602,0,1,0,0,2
3441,28,1,0.163559871,1,0.5,1,1,0,594,28595.04608,0,1,0,0,2
3442,29,1,0.184823565,0,0.5,0,0,0,735,35537.96849,0,0,0,1,2
3443,64,0,0.521161862,1,0.0,1,1,1,581,102296.2148,0,0,0,1,0
3444,53,1,0.416644566,1,0.5,1,1,1,693,110644.5804,0,0,1,0,0
3445,66,0,0.486885222,1,0.5,1,0,1,728,106812.9821,0,0,0,1,0
3446,40,0,0.185820279,0,1.0,0,1,0,690,43972.7242,0,0,0,1,1
3447,34,1,0.396621296,1,0.0,1,1,1,624,42489.36388,0,1,0,0,1
3448,36,0,0.418616133,1,0.0,0,1,1,538,43144.79939,1,0,0,0,1
3449,30,1,0.230357693,1,1.0,1,1,1,547,28619.8393,1,0,0,0,2
3450,33,0,0.173677442,0,0.5,1,0,0,818,39879.32568,0,0,1,0,1
3451,35,0,0.215735468,0,0.5,0,1,0,766,32265.94037,0,0,1,0,2
3452,60,0,0.551038281,1,1.0,1,1,1,800,106106.5823,0,0,0,1,0
3453,35,1,0.174888067,0,0.5,0,0,0,747,44684.75872,0,0,1,0,1
3454,59,0,0.520667939,0,0.5,0,1,1,757,93990.51916,0,0,1,0,0
3455,43,0,0.241393675,0,1.0,1,0,0,767,30103.24294,0,0,0,1,2
3456,54,0,0.451919313,1,0.5,0,1,1,723,94982.63229,0,0,0,1,0
3457,32,0,0.394873701,0,1.0,1,1,1,433,49247.20662,1,0,0,0,1
3458,38,1,0.417955412,1,0.5,1,0,1,555,49237.80575,1,0,0,0,1
3459,56,0,0.488961051,1,0.5,1,0,1,738,94766.16996,0,0,1,0,0
3460,32,1,0.437935539,1,0.0,0,1,1,558,36657.32403,1,0,0,0,1
3461,37,1,0.21412582,1,0.5,1,0,1,591,26431.16315,1,0,0,0,2
3462,27,1,0.268290893,1,0.0,1,1,1,572,29097.95026,0,1,0,0,2
3463,58,0,0.44995539,1,0.5,1,1,1,726,101725.0807,0,0,0,1,0
3464,34,1,0.441296401,1,0.0,1,1,1,516,39999.72109,0,1,0,0,1
3465,18,1,0.144034179,0,0.0,1,1,1,594,37163.91876,1,0,0,0,1
3466,32,1,0.192182192,0,1.0,0,1,1,710,44532.61538,0,0,1,0,1
3467,44,0,0.440568738,1,0.0,1,1,0,510,36729.40291,0,1,0,0,1
3468,31,1,0.189057907,0,0.0,1,0,1,614,39848.89323,1,0,0,0,1
3469,56,0,0.496558218,1,0.5,1,0,1,701,106157.8291,0,0,1,0,0
3470,27,1,0.255297045,1,0.0,1,1,1,588,36735.3893,0,1,0,0,1
3471,28,0,0.186714983,1,1.0,1,0,1,495,33821.28977,1,0,0,0,2
3472,35,1,0.198783198,0,1.0,0,1,0,708,36536.85481,0,0,0,1,1
3473,30,0,0.178316155,0,1.0,0,0,0,764,28452.174,0,0,0,1,2
3474,40,1,0.46909054,1,0.0,1,1,0,581,23792.98289,0,1,0,0,2
3475,61,1,0.454914474,1,0.5,0,1,1,669,94515.72872,0,0,1,0,0
3476,34,1,0.190821698,0,1.0,0,0,0,669,31831.4738,0,0,1,0,2
3477,58,0,0.529743733,1,1.0,1,0,1,659,102005.0968,0,0,0,1,0
3478,37,1,0.223208465,1,0.5,1,1,1,603,29734.17524,0,1,0,0,2
3479,37,0,0.389312168,1,0.0,0,0,1,593,37124.95452,0,1,0,0,1
3480,39,0,0.38093508,1,0.0,1,1,0,488,40642.12112,0,1,0,0,1
3481,33,1,0.422205959,1,0.5,0,1,1,454,44679.764,1,0,0,0,1
3482,32,1,0.211750636,1,1.0,1,0,1,597,26524.84056,0,1,0,0,2
3483,61,1,0.460690166,1,0.5,0,1,0,845,105156.7157,0,0,1,0,0
3484,38,1,0.34452355,1,0.5,1,1,1,604,37586.49898,1,0,0,0,1
3485,22,0,0.267921579,1,0.0,1,0,1,661,28782.37762,1,0,0,0,2
3486,23,1,0.169728271,1,0.0,1,1,0,544,37606.88312,0,1,0,0,1
3487,35,1,0.182149187,1,1.0,0,1,0,703,33073.96853,0,0,0,1,2
3488,19,1,0.175723657,1,0.0,1,1,0,594,30315.18533,0,1,0,0,2
3489,27,1,0.099040629,0,1.0,0,1,0,751,43905.80296,0,0,1,0,1
3490,45,0,0.208134536,0,1.0,0,1,0,740,38536.11987,0,0,0,1,1
3491,43,1,0.230488203,0,0.0,1,0,1,698,16404.27711,1,0,0,0,2
3492,39,1,0.388138286,1,0.0,0,1,1,620,41793.59631,1,0,0,0,1
3493,34,0,0.428796741,1,0.0,0,1,1,584,50670.08454,0,1,0,0,1
3494,23,1,0.24354784,0,1.0,0,1,1,699,43283.31961,0,0,0,1,1
3495,23,1,0.166383408,1,0.0,1,1,1,658,33881.72827,0,1,0,0,2
3496,28,1,0.150801988,1,0.0,1,1,1,652,35810.04072,1,0,0,0,2
3497,31,0,0.132094038,0,1.0,0,1,0,751,43339.72168,0,0,0,1,1
3498,37,1,0.277312439,1,0.0,1,1,1,661,29309.00384,0,1,0,0,2
3499,30,1,0.276334163,1,0.5,1,1,1,719,31502.21225,0,1,0,0,2
3500,33,0,0.377316905,1,0.0,1,1,1,582,37827.00662,1,0,0,0,1
3501,37,0,0.186983964,0,1.0,1,0,0,791,30040.07276,0,0,0,1,2
3502,27,0,0.198976742,1,0.5,1,1,1,610,28325.56592,1,0,0,0,2
3503,32,0,0.39479325,0,1.0,0,1,1,516,41533.44686,0,1,0,0,1
3504,38,0,0.136122786,0,0.5,1,0,0,718,48032.57094,0,0,1,0,1
3505,27,0,0.203662351,1,0.0,1,0,0,641,27092.86362,1,0,0,0,2
3506,40,1,0.222674432,0,0.0,0,0,0,816,40574.05702,0,0,1,0,1
3507,29,1,0.170710815,0,0.0,1,0,1,659,28536.92351,1,0,0,0,2
3508,35,1,0.446331491,1,0.0,0,0,0,538,38837.68822,0,1,0,0,1
3509,32,0,0.224520989,1,0.0,1,0,1,512,27509.49072,1,0,0,0,2
3510,38,0,0.164870218,1,0.0,1,1,1,627,36031.91347,0,1,0,0,2
3511,30,1,0.348922477,1,0.0,1,1,1,489,42673.22315,0,1,0,0,1
3512,34,1,0.42160612,1,0.0,0,1,1,464,34863.49355,0,1,0,0,2
3513,27,1,0.157524157,1,0.0,0,1,0,619,34579.56855,1,0,0,0,2
3514,31,0,0.350929879,1,0.0,0,0,1,631,37849.37136,0,1,0,0,1
3515,24,0,0.15353584,1,0.0,1,1,1,566,23307.67917,1,0,0,0,2
3516,31,0,0.45032081,1,0.0,0,0,1,569,42513.68835,1,0,0,0,1
3517,33,1,0.199145847,0,0.0,1,0,0,712,40112.06536,0,0,0,1,1
3518,35,1,0.271626491,0,0.0,0,1,1,509,42922.0377,1,0,0,0,1
3519,59,1,0.462917858,0,1.0,0,1,1,688,96115.05582,0,0,1,0,0
3520,30,0,0.211348912,0,1.0,0,1,0,718,36721.35529,0,0,1,0,1
3521,26,0,0.208917921,1,1.0,1,1,1,635,28335.88483,1,0,0,0,2
3522,43,1,0.121576571,1,0.0,0,0,1,715,38541.41622,0,0,1,0,1
3523,54,1,0.459829851,1,1.0,1,1,1,704,95037.25959,0,0,0,1,0
3524,24,0,0.265694274,0,0.5,1,1,0,599,37331.75016,1,0,0,0,1
3525,32,1,0.370871452,1,0.5,1,0,1,545,39274.82422,1,0,0,0,1
3526,40,1,0.219310227,1,1.0,1,1,0,823,46346.45907,0,0,1,0,1
3527,35,1,0.370747181,1,0.0,0,0,1,592,32836.34995,1,0,0,0,2
3528,30,1,0.447995243,1,0.0,1,1,1,496,31509.90283,1,0,0,0,2
3529,33,1,0.218453561,1,1.0,0,1,0,759,32647.69211,0,0,0,1,2
3530,23,1,0.148595165,0,0.0,1,1,1,577,33862.37764,0,1,0,0,2
3531,61,0,0.507243741,1,0.0,1,1,1,696,97391.92894,0,0,1,0,0
3532,61,1,0.554168135,1,0.5,1,1,1,710,104687.737,0,0,0,1,0
3533,33,1,0.177239935,0,0.5,0,1,0,751,46035.70858,0,0,0,1,1
3534,66,0,0.524588451,1,0.5,0,1,1,672,94435.9163,0,0,1,0,0
3535,59,0,0.462844049,1,0.5,1,1,1,622,97769.51331,0,0,0,1,0
3536,33,0,0.474279179,1,0.5,0,0,1,554,35865.45133,1,0,0,0,2
3537,64,0,0.443935209,1,0.5,0,1,1,654,101026.5313,0,0,0,1,0
3538,38,1,0.371627909,1,0.0,0,1,1,479,43147.44977,0,1,0,0,1
3539,29,1,0.311927208,1,0.5,0,0,1,546,34557.85378,0,1,0,0,2
3540,31,0,0.349106862,1,0.5,1,1,1,607,42344.98183,0,1,0,0,1
3541,29,0,0.424979222,1,0.5,0,0,1,492,40172.91865,0,1,0,0,1
3542,38,1,0.192505585,0,1.0,0,1,1,802,38617.99121,0,0,0,1,1
3543,68,0,0.494067912,1,0.0,1,1,0,724,104333.7618,0,0,1,0,0
3544,48,0,0.523219161,1,1.0,1,1,1,725,98718.61387,0,0,0,1,0
3545,31,1,0.194390462,1,0.0,0,0,1,527,31155.46134,1,0,0,0,2
3546,27,0,0.382933161,1,0.0,1,0,0,467,36100.78136,1,0,0,0,2
3547,32,0,0.180592974,1,0.0,1,0,1,628,32070.17871,1,0,0,0,2
3548,29,0,0.225287703,0,0.0,1,1,1,566,31575.52481,0,1,0,0,2
3549,63,1,0.588796003,1,0.5,1,1,1,735,105227.9945,0,0,1,0,0
3550,28,0,0.190264379,0,1.0,1,0,1,811,40100.1844,0,0,1,0,1
3551,55,0,0.593365529,0,0.5,1,1,1,738,97102.98217,0,0,1,0,0
3552,39,1,0.1104893,1,0.0,1,0,1,523,33721.39711,1,0,0,0,2
3553,28,0,0.16879627,1,0.0,0,0,0,552,33532.62172,0,1,0,0,2
3554,34,0,0.208692104,1,0.0,1,1,1,685,28327.32894,1,0,0,0,2
3555,53,1,0.471755176,1,1.0,1,0,1,740,91699.08495,0,0,1,0,0
3556,32,1,0.175160477,0,0.0,1,0,0,589,30604.83098,0,1,0,0,2
3557,36,0,0.453182236,1,0.5,1,1,0,582,36617.70061,1,0,0,0,1
3558,32,1,0.223866611,0,1.0,0,1,0,759,35519.07969,0,0,1,0,2
3559,31,1,0.222384817,1,1.0,0,0,0,745,40918.04145,0,0,1,0,1
3560,43,1,0.207657154,0,1.0,0,0,0,696,46331.78891,0,0,0,1,1
3561,33,0,0.38910246,1,0.0,1,1,1,560,44577.62902,1,0,0,0,1
3562,43,0,0.419047617,1,0.0,1,0,1,579,41877.15057,1,0,0,0,1
3563,23,1,0.212410169,1,0.0,0,1,1,615,26271.64314,0,1,0,0,2
3564,63,1,0.559588829,1,0.0,1,1,1,684,99149.41789,0,0,0,1,0
3565,32,0,0.379836128,1,0.0,0,0,1,483,35711.70776,0,1,0,0,2
3566,31,0,0.178179852,0,0.5,1,1,0,740,38844.2853,0,0,1,0,1
3567,33,1,0.133651832,0,0.5,0,1,0,791,44517.71623,0,0,0,1,1
3568,56,1,0.496245944,1,0.0,0,0,1,667,107165.9541,0,0,1,0,0
3569,59,1,0.503730459,1,0.5,1,1,0,706,97070.36122,0,0,0,1,0
3570,66,0,0.55208112,1,0.5,1,1,1,744,100427.0823,0,0,1,0,0
3571,31,1,0.293509443,1,0.5,1,1,1,608,31995.37512,1,0,0,0,2
3572,31,0,0.251634978,1,1.0,0,0,0,727,37406.12428,0,0,1,0,1
3573,30,1,0.159481851,1,0.0,0,0,1,651,32800.54286,1,0,0,0,2
3574,22,1,0.201216483,0,0.0,1,1,1,603,28341.99467,1,0,0,0,2
3575,36,0,0.477267109,0,0.0,1,1,1,471,36049.94594,0,1,0,0,2
3576,32,0,0.145121568,0,0.0,1,0,1,677,34099.91079,1,0,0,0,2
3577,41,1,0.271270741,0,1.0,0,0,0,739,39842.07219,0,0,1,0,1
3578,34,1,0.164189899,1,0.5,0,0,0,779,38616.86884,0,0,1,0,1
3579,31,0,0.206480763,0,1.0,0,1,0,727,42129.4498,0,0,0,1,1
3580,39,0,0.410867432,0,0.0,1,0,1,560,40682.29723,0,1,0,0,1
3581,58,0,0.562194089,1,0.5,1,1,1,755,96168.28867,0,0,0,1,0
3582,40,0,0.40405156,1,0.0,0,0,0,673,39256.52612,1,0,0,0,1
3583,28,0,0.456354744,0,0.0,0,1,1,529,34343.89161,1,0,0,0,2
3584,48,1,0.498183076,1,0.5,1,1,1,659,99803.79357,0,0,1,0,0
3585,44,1,0.434114193,1,0.0,0,1,1,592,41708.12031,1,0,0,0,1
3586,32,0,0.418025541,1,0.0,1,0,0,551,43080.92063,1,0,0,0,1
3587,20,1,0.219295803,1,0.0,1,1,1,611,27123.2733,0,1,0,0,2
3588,63,1,0.625056529,1,1.0,1,1,1,622,106265.8215,0,0,0,1,0
3589,28,0,0.4081651,1,0.0,0,1,1,593,40583.81906,0,1,0,0,1
3590,35,1,0.39235965,1,0.0,1,0,1,487,41135.46866,0,1,0,0,1
3591,35,0,0.150005536,1,0.0,0,1,1,517,24216.19724,0,1,0,0,2
3592,38,1,0.171795312,0,1.0,0,1,0,716,32498.9655,0,0,0,1,2
3593,44,0,0.093804457,0,1.0,1,1,0,702,51554.05524,0,0,0,1,1
3594,62,0,0.507093978,1,0.5,1,1,1,694,96488.79863,0,0,1,0,0
3595,39,1,0.502015026,1,0.0,1,0,1,574,35691.42003,1,0,0,0,2
3596,30,0,0.445605415,1,0.0,1,0,1,592,45219.85284,1,0,0,0,1
3597,38,1,0.390899832,1,0.0,1,1,1,529,50050.84531,0,1,0,0,1
3598,71,0,0.488426633,1,0.5,0,1,1,669,96486.02815,0,0,1,0,0
3599,36,1,0.232051324,1,1.0,0,1,0,712,44198.29059,0,0,0,1,1
3600,58,0,0.469395877,1,0.5,0,0,1,670,90366.79503,0,0,0,1,0
3601,36,1,0.409837666,1,0.0,1,1,1,559,41873.52493,1,0,0,0,1
3602,35,1,0.176817789,1,0.5,0,1,0,691,41684.66258,0,0,1,0,1
3603,33,1,0.200071608,0,1.0,0,1,0,755,45723.69909,0,0,1,0,1
3604,30,1,0.294458475,1,0.0,1,0,1,558,35898.50288,0,1,0,0,2
3605,21,1,0.148189898,1,0.0,1,1,1,567,21491.31647,0,1,0,0,2
3606,34,0,0.205211005,0,1.0,0,0,0,686,51630.13204,0,0,1,0,1
3607,24,1,0.179042133,1,0.0,1,0,1,650,30564.09362,0,1,0,0,2
3608,27,1,0.353974807,1,0.5,1,1,1,502,40715.51829,1,0,0,0,1
3609,34,1,0.215744799,1,1.0,0,0,0,742,37988.43567,0,0,1,0,1
3610,68,0,0.464425047,1,0.0,0,1,1,759,88846.6009,0,0,1,0,0
3611,33,1,0.391649238,1,0.0,0,0,1,516,43982.22016,0,1,0,0,1
3612,34,0,0.459536129,1,0.0,0,1,1,525,46337.486,1,0,0,0,1
3613,49,1,0.521977029,1,0.5,1,1,1,729,97234.87118,0,0,1,0,0
3614,24,1,0.186588067,1,0.0,1,1,1,641,32117.48485,1,0,0,0,2
3615,35,1,0.212613271,1,0.0,1,0,0,476,33056.93323,0,1,0,0,2
3616,61,1,0.481333839,1,0.5,1,1,1,739,96078.53313,0,0,0,1,0
3617,39,0,0.365514684,1,0.0,0,0,1,552,39747.14978,1,0,0,0,1
3618,31,0,0.159247806,0,1.0,0,1,0,800,43414.57839,0,0,0,1,1
3619,34,0,0.252720369,0,0.5,1,1,0,722,43156.53168,0,0,1,0,1
3620,52,1,0.543360404,1,0.5,1,1,1,686,100764.0386,0,0,1,0,0
3621,30,1,0.286968118,1,0.5,0,0,0,758,47192.14135,0,0,0,1,1
3622,56,0,0.505699333,1,0.5,1,0,1,675,103048.2355,0,0,0,1,0
3623,32,0,0.469225622,1,0.0,0,1,1,566,43522.1769,0,1,0,0,1
3624,40,0,0.172517569,0,1.0,1,1,1,733,38449.81935,0,0,0,1,1
3625,34,0,0.385838554,1,0.5,0,0,0,660,38546.75459,1,0,0,0,1
3626,29,0,0.163817312,1,0.5,1,1,1,493,36776.41774,0,1,0,0,1
3627,22,0,0.252622376,1,0.5,1,1,1,680,33100.87392,1,0,0,0,2
3628,33,0,0.105338458,0,0.5,0,1,0,749,37806.10837,0,0,1,0,1
3629,36,1,0.252931175,1,0.0,1,0,0,693,29527.92689,0,1,0,0,2
3630,63,0,0.452411903,0,0.5,1,1,1,679,91045.8034,0,0,1,0,0
3631,42,1,0.174531898,0,0.5,0,0,0,725,40093.9961,0,0,0,1,1
3632,33,1,0.211605974,1,0.0,1,1,1,558,34106.01439,0,1,0,0,2
3633,57,0,0.535770344,1,0.5,0,1,1,727,110372.284,0,0,1,0,0
3634,28,0,0.289811416,0,1.0,0,0,0,744,30169.7246,0,0,1,0,2
3635,32,0,0.166120136,0,1.0,0,0,0,760,43633.75319,0,0,0,1,1
3636,51,1,0.514901026,0,0.5,1,1,1,744,101303.2906,0,0,1,0,0
3637,31,1,0.144750769,1,0.0,1,0,1,667,35862.48314,1,0,0,0,2
3638,39,1,0.180558424,1,1.0,0,1,0,706,30818.48961,0,0,0,1,2
3639,27,1,0.15289979,1,1.0,0,0,0,799,42065.08902,0,0,0,1,1
3640,39,0,0.143771476,0,1.0,1,1,0,700,40017.3962,0,0,1,0,1
3641,36,1,0.194706266,1,0.5,0,0,1,585,35339.29703,1,0,0,0,2
3642,23,1,0.408308545,1,0.5,1,1,1,584,34742.78549,0,1,0,0,2
3643,61,0,0.520360241,1,1.0,1,1,1,730,104445.5064,0,0,0,1,0
3644,34,1,0.232002423,0,1.0,0,1,0,821,35242.84633,0,0,1,0,2
3645,61,1,0.543836866,1,0.5,1,1,1,737,105893.8897,0,0,0,1,0
3646,41,1,0.396692712,1,1.0,1,0,0,553,44756.51448,0,1,0,0,1
3647,28,0,0.113680711,1,0.0,1,0,1,496,26839.467,0,1,0,0,2
3648,33,0,0.230920636,1,1.0,0,0,0,748,52985.14834,0,0,1,0,1
3649,55,0,0.54773082,1,0.5,0,0,1,681,94261.42421,0,0,0,1,0
3650,65,1,0.511604455,1,0.0,1,1,1,719,95564.84859,0,0,1,0,0
3651,27,1,0.178692552,1,0.0,1,1,1,704,33742.80557,1,0,0,0,2
3652,49,0,0.50939929,1,0.5,1,1,1,620,94954.9717,0,0,1,0,0
3653,43,1,0.183431569,0,0.5,0,0,0,740,44843.7442,0,0,1,0,1
3654,35,1,0.260460768,0,1.0,1,1,1,637,25454.36109,1,0,0,0,2
3655,34,1,0.229749921,0,0.0,1,1,0,579,34304.98916,0,1,0,0,2
3656,39,1,0.360014814,1,0.0,1,0,1,615,50778.52413,0,1,0,0,1
3657,65,0,0.492160638,0,0.5,0,1,0,690,97411.23938,0,0,0,1,0
3658,30,0,0.215808614,1,1.0,0,1,0,743,38120.40037,0,0,1,0,1
3659,29,1,0.239856513,1,1.0,1,1,1,637,37561.69862,1,0,0,0,1
3660,54,0,0.540681234,1,0.5,1,0,1,663,101114.6043,0,0,1,0,0
3661,57,1,0.43966533,1,1.0,1,1,1,655,96408.95734,0,0,1,0,0
3662,58,0,0.481958582,0,0.5,1,1,1,633,99020.91542,0,0,1,0,0
3663,36,0,0.198969286,0,1.0,1,0,0,762,29482.05822,0,0,0,1,2
3664,37,1,0.16517506,0,1.0,1,1,0,685,33614.52606,0,0,1,0,2
3665,39,1,0.347531649,1,0.5,1,0,1,569,41706.16722,1,0,0,0,1
3666,33,0,0.182808143,0,1.0,0,1,0,685,45029.41074,0,0,0,1,1
3667,58,0,0.388227533,0,0.5,1,1,1,685,101775.0377,0,0,1,0,0
3668,62,0,0.471174986,1,1.0,1,1,1,599,97642.1678,0,0,0,1,0
3669,35,1,0.269611649,0,0.0,0,1,1,680,41531.64709,0,0,0,1,1
3670,29,0,0.506217677,1,0.0,0,1,1,491,32736.37319,0,1,0,0,2
3671,64,0,0.544101025,1,1.0,1,1,1,668,102129.62,0,0,0,1,0
3672,31,0,0.179018106,1,0.5,0,0,0,563,33992.27003,0,1,0,0,2
3673,61,0,0.524954813,0,0.5,1,1,1,696,102008.189,0,0,0,1,0
3674,38,1,0.256395605,0,1.0,1,0,0,698,47786.44179,0,0,0,1,1
3675,41,0,0.208084438,0,1.0,0,1,0,685,25177.163,0,0,0,1,2
3676,40,0,0.421809913,1,0.0,0,1,1,629,48622.30998,1,0,0,0,1
3677,43,0,0.222877532,0,1.0,0,0,0,802,29626.9512,0,0,0,1,2
3678,29,1,0.261856218,1,0.5,1,1,1,643,36426.27591,1,0,0,0,1
3679,34,0,0.220095825,0,1.0,1,0,0,803,43857.89802,0,0,0,1,1
3680,40,1,0.119405657,1,0.5,0,0,0,817,40665.64128,0,0,0,1,1
3681,41,0,0.392973431,1,0.0,0,0,1,542,34104.40626,0,1,0,0,2
3682,25,1,0.215577638,1,0.0,1,0,1,570,32981.91655,0,1,0,0,2
3683,27,1,0.254341316,0,1.0,1,1,0,806,45253.96335,0,0,0,1,1
3684,62,0,0.488742099,1,0.5,1,0,0,730,101126.5775,0,0,1,0,0
3685,34,1,0.20143512,0,1.0,0,0,1,831,41377.18909,0,0,1,0,1
3686,38,0,0.438874097,1,0.5,0,0,1,511,42403.67528,1,0,0,0,1
3687,21,1,0.236520029,0,0.5,1,0,1,604,32410.81374,1,0,0,0,2
3688,57,0,0.5358639,1,0.5,0,0,0,796,105609.1657,0,0,0,1,0
3689,61,0,0.439567225,1,0.5,1,1,0,732,100238.8532,0,0,1,0,0
3690,36,0,0.35741564,1,0.0,0,0,1,652,41783.68316,0,1,0,0,1
3691,57,0,0.50577819,1,0.5,1,1,1,753,100138.5871,0,0,1,0,0
3692,27,0,0.36296287,1,0.0,0,0,1,540,40646.90617,0,1,0,0,1
3693,37,1,0.186241374,0,1.0,1,0,1,661,33512.73937,0,0,0,1,2
3694,36,0,0.386170175,1,0.0,0,0,1,526,32768.08673,1,0,0,0,2
3695,37,1,0.193562555,0,0.0,0,0,0,707,37221.84206,0,0,1,0,1
3696,25,1,0.384549314,1,0.0,1,1,1,557,39268.20133,0,1,0,0,1
3697,30,0,0.130997081,0,1.0,0,0,1,722,44810.79796,0,0,1,0,1
3698,31,0,0.233183006,0,1.0,0,1,0,722,36425.41621,0,0,0,1,1
3699,54,1,0.537518657,1,0.5,1,1,0,709,95149.65431,0,0,1,0,0
3700,30,0,0.388797845,0,0.5,1,1,1,560,41698.20326,0,1,0,0,1
3701,65,0,0.459659139,1,0.5,1,1,1,714,97207.82954,0,0,0,1,0
3702,28,0,0.191862257,0,0.0,0,0,0,746,36930.76535,0,0,0,1,1
3703,63,1,0.512879407,1,0.5,1,0,1,722,101049.3124,0,0,1,0,0
3704,65,0,0.530279021,1,0.5,1,1,1,769,110345.3364,0,0,1,0,0
3705,52,1,0.511696887,1,1.0,1,1,1,657,100266.8115,0,0,0,1,0
3706,30,0,0.494015791,1,0.0,0,1,1,567,39607.50229,0,1,0,0,1
3707,30,1,0.346587806,0,0.0,1,0,1,518,37699.31718,0,1,0,0,1
3708,64,0,0.488916114,1,0.5,0,1,1,670,93797.51051,0,0,0,1,0
3709,44,1,0.137968457,0,1.0,0,0,0,627,41089.67809,0,0,1,0,1
3710,61,1,0.614726931,1,0.5,0,1,1,638,89280.05622,0,0,1,0,0
3711,31,1,0.431374992,0,0.5,0,0,1,592,41611.90001,1,0,0,0,1
3712,35,0,0.413860646,1,0.0,1,0,0,536,47240.34357,0,1,0,0,1
3713,31,0,0.244499761,0,1.0,1,1,0,764,37954.29339,0,0,0,1,1
3714,61,0,0.500121646,0,0.5,1,1,1,721,105237.4777,0,0,0,1,0
3715,30,1,0.187829889,1,0.0,1,1,0,561,31197.56036,0,1,0,0,2
3716,56,0,0.536022797,1,0.5,1,1,1,710,103270.7418,0,0,1,0,0
3717,32,1,0.176599995,1,0.0,1,0,1,652,31342.57364,1,0,0,0,2
3718,38,1,0.186477305,0,1.0,0,0,0,809,38755.64803,0,0,1,0,1
3719,61,0,0.442005928,1,1.0,1,1,0,678,102837.0785,0,0,1,0,0
3720,36,0,0.435846286,1,0.0,1,1,1,498,34441.22396,0,1,0,0,2
3721,61,0,0.488047118,1,0.5,1,1,1,695,104875.1813,0,0,1,0,0
3722,34,1,0.170500141,1,0.0,1,1,0,578,37258.89009,1,0,0,0,1
3723,40,0,0.190012571,0,1.0,1,1,0,710,38109.37564,0,0,1,0,1
3724,28,0,0.336248387,1,0.0,1,1,1,598,39391.11832,0,1,0,0,1
3725,34,0,0.292875076,1,0.5,1,0,1,624,29671.0543,0,1,0,0,2
3726,31,1,0.178115616,1,1.0,1,1,1,701,43167.47375,0,0,0,1,1
3727,62,0,0.517108256,1,0.0,1,1,1,755,99144.36072,0,0,0,1,0
3728,58,1,0.463046117,1,1.0,0,1,1,709,96548.34708,0,0,1,0,0
