,Age,Gender,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,TotalIncome,Occupation_Clerk,Occupation_Doctor,Occupation_Engineer,Occupation_Lawyer,Occupation_Nurse,Occupation_Teacher,CreditScore,Spend_class
3563,23,1,277.4682652,13,292.90053,227.8794919,149.0502353,26271.64314,0,0,0,0,0,1,615,2
3564,63,1,962.6195864,0,485.2483735,195.8312169,429.2483773,99149.41789,0,1,0,0,0,0,684,1
3565,32,0,1031.927841,4,337.1308743,246.8226097,206.455928,35711.70776,0,0,0,0,1,0,483,2
3566,31,0,398.003915,12,335.725415,555.8565282,245.3545088,38844.2853,1,0,0,0,0,0,740,0
3567,33,1,281.1449131,12,331.1376276,448.1388866,261.4444491,44517.71623,0,0,0,0,1,0,791,0
3568,56,1,928.9551799,9,532.6064149,271.7983047,444.196547,107165.9541,0,0,1,0,0,0,667,1
3569,59,1,1167.531218,10,574.7573928,243.1057182,413.3902038,97070.36122,0,1,0,0,0,0,706,1
3570,66,0,1009.84888,2,502.802448,116.292388,449.5606268,100427.0823,0,0,1,0,0,0,744,1
3571,31,1,312.4782628,15,386.9396255,227.3716635,172.4106427,31995.37512,0,0,0,0,1,0,608,2
3572,31,0,256.6878787,14,400.2110652,499.6122678,259.4356263,37406.12428,1,0,0,0,0,0,727,0
3573,30,1,301.8480448,15,252.6745223,164.260963,140.9053012,32800.54286,0,0,0,0,0,1,651,2
3574,22,1,261.4635833,12,274.7666878,214.6121588,250.2971668,28341.99467,0,0,0,0,1,0,603,2
3575,36,0,1021.486872,2,305.030394,244.7132845,204.9940141,36049.94594,0,0,0,0,1,0,471,2
3576,32,0,372.5433803,15,326.6639599,151.6445907,220.9813346,34099.91079,0,0,0,0,1,0,677,2
3577,41,1,291.3643162,14,308.7491328,477.0712124,202.6679832,39842.07219,1,0,0,0,0,0,739,0
3578,34,1,296.2657178,15,288.4030707,539.7190748,214.7979889,38616.86884,0,0,0,0,0,1,779,0
3579,31,0,194.9916641,15,271.0940937,381.0628228,171.3438118,42129.4498,0,0,0,0,1,0,727,0
3580,39,0,1013.521865,3,236.4337449,156.5822395,116.3886398,40682.29723,1,0,0,0,0,0,560,0
3581,58,0,992.3729417,5,501.5723374,214.2344177,422.0683055,96168.28867,0,1,0,0,0,0,755,1
3582,40,0,1037.398836,1,271.4816642,149.1367559,246.0360326,39256.52612,1,0,0,0,0,0,673,0
3583,28,0,1042.718044,2,327.011793,170.3406333,112.4326239,34343.89161,1,0,0,0,0,0,529,2
3584,48,1,1014.715031,7,490.152419,226.1302986,376.1493709,99803.79357,0,0,0,1,0,0,659,1
3585,44,1,1033.213614,1,315.1839526,119.2160016,249.1141107,41708.12031,0,0,0,0,0,1,592,0
3586,32,0,1009.133826,5,289.7030059,192.5657711,218.6383189,43080.92063,1,0,0,0,0,0,551,0
3587,20,1,379.8065101,14,331.0622609,154.9552069,92.63069026,27123.2733,0,0,0,0,0,1,611,2
3588,63,1,982.9497717,7,408.3816528,141.4282629,376.532119,106265.8215,0,0,0,1,0,0,622,1
3589,28,0,989.1389475,5,337.9755866,175.457864,65.1715821,40583.81906,0,0,0,0,0,1,593,0
3590,35,1,962.237771,-1,246.6065645,209.4948437,207.7368682,41135.46866,0,0,0,0,0,1,487,0
3591,35,0,260.0671743,14,271.3425742,136.7914711,239.6637908,24216.19724,0,0,0,0,1,0,517,2
3592,38,1,306.603829,17,251.4755778,477.688179,215.4024304,32498.9655,0,0,0,0,1,0,716,2
3593,44,0,252.5582911,14,324.1560014,593.7664515,169.0087016,51554.05524,0,0,0,0,0,1,702,0
3594,62,0,1073.006335,5,538.4514218,160.8315735,439.8898576,96488.79863,0,0,1,0,0,0,694,1
3595,39,1,937.1167863,3,278.1751448,214.9693519,188.4356139,35691.42003,1,0,0,0,0,0,574,2
3596,30,0,1019.058138,1,300.6954791,240.1768515,155.033864,45219.85284,0,0,0,0,1,0,592,0
3597,38,1,1006.583419,6,352.581365,178.1046094,168.2349725,50050.84531,0,0,0,0,1,0,529,0
3598,71,0,1055.113151,3,527.8306442,169.8751235,397.5100707,96486.02815,0,0,1,0,0,0,669,1
3599,36,1,231.4365966,16,292.8241717,472.5163045,205.5037709,44198.29059,0,0,0,0,1,0,712,0
3600,58,0,999.0216592,7,533.5115636,244.5556901,378.654735,90366.79503,0,0,1,0,0,0,670,1
3601,36,1,973.1855595,5,294.0176199,230.789246,295.2253472,41873.52493,0,0,0,0,0,1,559,0
3602,35,1,293.0248197,18,318.8818211,544.4942403,110.3153174,41684.66258,0,0,0,0,1,0,691,0
3603,33,1,263.6843176,14,209.1200581,553.9265418,208.7325252,45723.69909,0,0,0,0,0,1,755,0
3604,30,1,336.4768929,17,379.2581956,176.2532145,155.0585933,35898.50288,0,0,0,0,1,0,558,2
3605,21,1,349.1233751,15,204.6942131,188.3050073,247.5901512,21491.31647,0,0,0,0,1,0,567,2
3606,34,0,296.5233662,17,268.0108678,451.2729403,217.0528787,51630.13204,0,0,0,0,0,1,686,0
3607,24,1,309.1327082,14,320.5033952,211.9511478,260.2500192,30564.09362,0,0,0,0,1,0,650,2
3608,27,1,1046.360196,1,262.7990773,175.5880261,207.4009124,40715.51829,0,0,0,0,1,0,502,0
3609,34,1,358.3049303,13,195.015111,506.819768,160.0468372,37988.43567,1,0,0,0,0,0,742,0
3610,68,0,979.9458794,5,544.5936145,281.9212163,405.4617706,88846.6009,0,0,1,0,0,0,759,1
3611,33,1,996.8831497,6,330.4445154,268.3993126,256.247844,43982.22016,0,0,0,0,1,0,516,0
3612,34,0,958.6968488,1,307.5321664,164.8509217,113.9386059,46337.486,0,0,0,0,1,0,525,0
3613,49,1,1045.681292,6,533.4065456,221.8314671,350.1711783,97234.87118,0,1,0,0,0,0,729,1
3614,24,1,364.2644931,12,199.8188407,229.1447909,273.5189505,32117.48485,0,0,0,0,1,0,641,2
3615,35,1,281.8586943,13,281.2408696,177.018646,190.3032821,33056.93323,0,0,0,0,0,1,476,2
3616,61,1,993.5817465,5,543.1520373,224.5317014,426.2911335,96078.53313,0,0,0,1,0,0,739,1
3617,39,0,1009.733065,8,300.2889074,253.3665012,248.4614791,39747.14978,0,0,0,0,0,1,552,0
3618,31,0,327.0188955,14,311.934261,478.0539436,215.5440874,43414.57839,0,0,0,0,1,0,800,0
3619,34,0,273.0977698,16,275.3020469,519.9919559,252.8916736,43156.53168,1,0,0,0,0,0,722,0
3620,52,1,984.8472985,8,520.1650739,200.1672981,438.737391,100764.0386,0,1,0,0,0,0,686,1
3621,30,1,322.3729703,13,334.7157108,488.3034631,142.3521102,47192.14135,1,0,0,0,0,0,758,0
3622,56,0,1034.734683,5,588.114975,245.2203384,374.3724991,103048.2355,0,1,0,0,0,0,675,1
3623,32,0,961.6258797,3,256.5272195,155.1136825,257.6077146,43522.1769,1,0,0,0,0,0,566,0
3624,40,0,295.4819294,18,251.2592779,505.7314875,189.9804896,38449.81935,0,0,0,0,1,0,733,0
3625,34,0,1013.285872,5,333.0223018,213.7313124,110.8685729,38546.75459,1,0,0,0,0,0,660,0
3626,29,0,330.4509732,15,300.6710149,185.1939065,136.4175293,36776.41774,0,0,0,0,0,1,493,0
3627,22,0,331.8427556,14,319.7730966,233.3229617,136.5231393,33100.87392,0,0,0,0,1,0,680,2
3628,33,0,326.8696122,16,354.2126064,452.2627786,201.5444837,37806.10837,0,0,0,0,1,0,749,0
3629,36,1,287.5940051,16,281.6533736,239.8543578,133.339664,29527.92689,0,0,0,0,0,1,693,2
3630,63,0,890.5807734,4,520.1136371,233.2638398,451.6081283,91045.8034,0,0,1,0,0,0,679,1
3631,42,1,191.2122659,17,328.4311502,542.8075056,163.925898,40093.9961,0,0,0,0,1,0,725,0
3632,33,1,334.6609206,15,251.3318432,222.4072856,133.1968408,34106.01439,0,0,0,0,1,0,558,2
3633,57,0,963.7986729,6,479.7431786,265.5192761,454.3828937,110372.284,0,0,0,1,0,0,727,1
3634,28,0,238.6130915,16,213.7212564,482.0604775,231.1560969,30169.7246,0,0,0,0,0,1,744,2
3635,32,0,349.5409868,13,348.6055461,534.9063116,245.7972816,43633.75319,0,0,0,0,1,0,760,0
3636,51,1,999.3752758,3,505.5655511,226.8677579,423.3960804,101303.2906,0,0,0,1,0,0,744,1
3637,31,1,334.9689111,14,424.6759516,155.659406,303.6080622,35862.48314,0,0,0,0,0,1,667,2
3638,39,1,237.8267789,11,275.9594032,439.7091861,251.1746378,30818.48961,0,0,0,0,0,1,706,2
3639,27,1,276.2348296,14,354.6550636,555.6848475,248.8663228,42065.08902,0,0,0,0,1,0,799,0
3640,39,0,410.9568729,15,295.6559498,511.6328149,175.2082439,40017.3962,1,0,0,0,0,0,700,0
3641,36,1,248.5107397,16,309.8269295,171.7168949,240.478452,35339.29703,1,0,0,0,0,0,585,2
3642,23,1,1059.786042,0,336.5283752,99.93624917,166.2308887,34742.78549,1,0,0,0,0,0,584,2
3643,61,0,1009.052835,6,490.6837946,256.1107213,482.4888347,104445.5064,0,1,0,0,0,0,730,1
3644,34,1,239.6217589,16,337.7595053,489.0529894,208.2925625,35242.84633,0,0,0,0,0,1,821,2
3645,61,1,996.0302736,7,464.4829458,118.2612236,436.218562,105893.8897,0,1,0,0,0,0,737,1
3646,41,1,1005.746001,6,398.3646429,193.2393823,195.514322,44756.51448,1,0,0,0,0,0,553,0
3647,28,0,229.7384905,13,301.9730269,316.9469725,198.2517726,26839.467,0,0,0,0,0,1,496,2
3648,33,0,319.697852,17,327.0982,522.3718572,261.5054932,52985.14834,0,0,0,0,0,1,748,0
3649,55,0,981.2874243,3,473.7318908,186.525581,439.6349526,94261.42421,0,0,1,0,0,0,681,1
3650,65,1,1038.326087,7,544.9939923,255.2039682,376.8705163,95564.84859,0,0,0,1,0,0,719,1
3651,27,1,326.5146222,13,324.4261456,97.94545677,179.5260965,33742.80557,0,0,0,0,0,1,704,2
3652,49,0,977.9090885,7,554.4601396,246.5336024,458.4642685,94954.9717,0,1,0,0,0,0,620,1
3653,43,1,269.6391254,15,280.4016745,511.0479753,222.6133153,44843.7442,0,0,0,0,1,0,740,0
3654,35,1,328.6788627,15,312.0188677,149.2167067,213.00426,25454.36109,0,0,0,0,1,0,637,2
3655,34,1,311.7315551,14,309.9556809,201.5917871,246.2444755,34304.98916,1,0,0,0,0,0,579,2
3656,39,1,1034.457247,11,284.3390612,214.0268838,111.8558835,50778.52413,0,0,0,0,1,0,615,0
3657,65,0,1018.356134,5,473.3140585,198.6015203,405.7214306,97411.23938,0,0,0,1,0,0,690,1
3658,30,0,333.1731586,16,240.6791547,542.5942695,158.1499638,38120.40037,1,0,0,0,0,0,743,0
3659,29,1,308.8759415,16,299.3047909,186.6716789,182.0710404,37561.69862,0,0,0,0,0,1,637,0
3660,54,0,1129.263856,9,496.7565337,255.8084387,401.4322131,101114.6043,0,0,1,0,0,0,663,1
3661,57,1,951.9415781,5,546.775615,188.4631862,324.1944285,96408.95734,0,0,1,0,0,0,655,1
3662,58,0,1024.519202,5,527.4706298,173.1293331,412.9717874,99020.91542,0,1,0,0,0,0,633,1
3663,36,0,304.6028679,14,337.8911038,536.40229,222.9583922,29482.05822,0,0,0,0,1,0,762,2
3664,37,1,318.2364023,12,225.3888414,509.5599882,252.699817,33614.52606,1,0,0,0,0,0,685,2
3665,39,1,1015.331947,5,346.2130394,205.2921991,126.6822239,41706.16722,1,0,0,0,0,0,569,0
3666,33,0,285.590106,14,301.4931695,486.1669465,131.1569512,45029.41074,0,0,0,0,0,1,685,0
3667,58,0,938.5877805,4,459.1882346,108.0655857,371.8779966,101775.0377,0,0,1,0,0,0,685,1
3668,62,0,983.1558386,4,546.9926737,125.8563251,469.7046626,97642.1678,0,0,1,0,0,0,599,1
3669,35,1,345.537783,14,411.3280327,481.3741902,308.659108,41531.64709,1,0,0,0,0,0,680,0
3670,29,0,968.0263236,5,296.0600637,273.7461689,225.2011557,32736.37319,0,0,0,0,1,0,491,2
3671,64,0,930.9670632,4,515.7012181,192.0227321,407.077276,102129.62,0,0,1,0,0,0,668,1
3672,31,0,309.8569359,16,297.2897585,208.8653164,175.4946657,33992.27003,0,0,0,0,0,1,563,2
3673,61,0,993.287166,8,507.7760726,253.2506751,351.1497846,102008.189,0,0,1,0,0,0,696,1
3674,38,1,337.0372013,14,322.8363259,483.7650109,181.3208927,47786.44179,1,0,0,0,0,0,698,0
3675,41,0,237.028605,13,354.7349239,476.1507371,233.416543,25177.163,1,0,0,0,0,0,685,2
3676,40,0,942.3144252,4,334.2544951,306.8563249,263.6959504,48622.30998,0,0,0,0,0,1,629,0
3677,43,0,299.5257225,16,290.1886837,494.434917,245.1047113,29626.9512,1,0,0,0,0,0,802,2
3678,29,1,312.0294171,13,267.7461256,178.7466948,214.1485206,36426.27591,0,0,0,0,0,1,643,0
3679,34,0,274.7858254,16,319.1575518,518.4302341,192.6863779,43857.89802,1,0,0,0,0,0,803,0
3680,40,1,218.7125932,15,339.3624415,447.8053271,173.2009133,40665.64128,0,0,0,0,0,1,817,0
3681,41,0,1032.817071,5,364.8196393,189.3703369,191.9431877,34104.40626,0,0,0,0,0,1,542,2
3682,25,1,306.8232606,18,298.4799298,299.2624096,262.4244351,32981.91655,1,0,0,0,0,0,570,2
3683,27,1,309.0885728,16,340.3524782,524.7663895,221.977478,45253.96335,0,0,0,0,1,0,806,0
3684,62,0,1037.164514,4,518.1172673,192.7225681,361.9080776,101126.5775,0,1,0,0,0,0,730,1
3685,34,1,293.1403017,17,330.0410981,581.0562752,201.22464,41377.18909,0,0,0,0,1,0,831,0
3686,38,0,1009.282816,4,263.0244929,109.4378057,239.4775666,42403.67528,1,0,0,0,0,0,511,0
3687,21,1,281.0591165,15,343.9274727,213.3710534,230.1773475,32410.81374,0,0,0,0,1,0,604,2
3688,57,0,1119.168132,4,568.0159885,186.9697572,419.3419099,105609.1657,0,0,0,1,0,0,796,1
3689,61,0,971.4103405,4,456.1468806,102.0808228,346.3363268,100238.8532,0,0,1,0,0,0,732,1
3690,36,0,922.1297417,2,332.7305501,247.7817731,183.4454934,41783.68316,0,0,0,0,0,1,652,0
3691,57,0,1035.630245,3,445.6452977,189.3290617,399.8477097,100138.5871,0,1,0,0,0,0,753,1
3692,27,0,970.9904691,7,348.696409,310.9187228,264.9801701,40646.90617,0,0,0,0,1,0,540,0
3693,37,1,209.5765698,11,266.5395867,396.9924094,218.3893608,33512.73937,1,0,0,0,0,0,661,2
3694,36,0,1001.388528,6,354.5485911,221.7974292,230.1531569,32768.08673,0,0,0,0,1,0,526,2
3695,37,1,309.7201596,14,381.3899714,471.7269762,232.5507393,37221.84206,1,0,0,0,0,0,707,0
3696,25,1,997.5370264,10,299.911885,152.7322976,179.6237193,39268.20133,1,0,0,0,0,0,557,0
3697,30,0,361.6338945,14,306.5188113,550.2507267,246.0658448,44810.79796,0,0,0,0,0,1,722,0
3698,31,0,323.7886426,15,291.909363,499.7229728,161.9819346,36425.41621,0,0,0,0,1,0,722,0
3699,54,1,959.3901364,4,505.7854309,176.087641,369.1574157,95149.65431,0,1,0,0,0,0,709,1
3700,30,0,1059.233409,3,377.9884342,182.0447109,188.2622469,41698.20326,1,0,0,0,0,0,560,0
3701,65,0,970.2493459,6,482.9994689,106.1530602,474.7303757,97207.82954,0,0,1,0,0,0,714,1
3702,28,0,296.9466169,11,332.4680703,537.9443976,108.8404431,36930.76535,0,0,0,0,1,0,746,0
3703,63,1,1123.361349,1,403.0288909,241.2665252,514.9218616,101049.3124,0,0,0,1,0,0,722,1
3704,65,0,941.6450333,6,497.1959474,212.9930797,428.1844993,110345.3364,0,0,1,0,0,0,769,1
3705,52,1,955.7271012,6,450.8853266,137.4593916,456.7647598,100266.8115,0,0,0,1,0,0,657,1
3706,30,0,972.748532,8,277.2706248,164.5003379,180.3856325,39607.50229,1,0,0,0,0,0,567,0
3707,30,1,922.7848407,2,330.2679424,189.8980469,224.946191,37699.31718,0,0,0,0,1,0,518,0
3708,64,0,1100.658291,5,505.5942793,286.0689424,464.4650532,93797.51051,0,1,0,0,0,0,670,1
3709,44,1,371.5902291,15,324.7430823,519.985816,187.0054657,41089.67809,0,0,0,0,0,1,627,0
3710,61,1,1039.765153,5,401.2879702,184.1142149,372.8917974,89280.05622,0,0,1,0,0,0,638,1
3711,31,1,1072.795613,3,282.4108722,312.5196263,231.465754,41611.90001,0,0,0,0,1,0,592,0
3712,35,0,981.3995436,6,262.0147266,211.8160466,201.5295971,47240.34357,0,0,0,0,1,0,536,0
3713,31,0,366.2638404,15,348.5718277,574.7626594,219.4603964,37954.29339,1,0,0,0,0,0,764,0
3714,61,0,1048.048697,8,472.0398261,217.6840319,414.2864108,105237.4777,0,0,0,1,0,0,721,1
3715,30,1,340.1005075,13,261.0261854,168.8977084,129.6519363,31197.56036,0,0,0,0,1,0,561,2
3716,56,0,955.846238,1,550.6382427,186.2238498,459.1038683,103270.7418,0,1,0,0,0,0,710,1
3717,32,1,257.8678075,14,281.7236916,203.2885573,202.1755316,31342.57364,0,0,0,0,1,0,652,2
3718,38,1,321.8304763,11,252.7680172,435.6406928,235.2489292,38755.64803,0,0,0,0,0,1,809,0
3719,61,0,1027.278158,4,504.8067465,278.2339201,284.3286388,102837.0785,0,0,0,1,0,0,678,1
3720,36,0,973.7119732,4,330.5482586,207.5522858,106.7397597,34441.22396,0,0,0,0,0,1,498,2
3721,61,0,980.9040196,5,533.1866748,191.3740216,424.0981166,104875.1813,0,0,1,0,0,0,695,1
3722,34,1,352.4862512,13,329.1905885,202.9442973,195.9513339,37258.89009,1,0,0,0,0,0,578,0
3723,40,0,290.8957289,12,339.9583026,532.808631,138.5179445,38109.37564,0,0,0,0,1,0,710,0
3724,28,0,1105.920531,4,430.9670839,196.1166497,181.2239124,39391.11832,1,0,0,0,0,0,598,0
3725,34,0,346.3301113,12,216.996477,194.5197457,178.8684175,29671.0543,0,0,0,0,0,1,624,2
3726,31,1,248.9201239,13,314.0985739,514.8607362,177.099142,43167.47375,0,0,0,0,1,0,701,0
3727,62,0,1008.337627,6,528.1123464,184.9445927,402.0835411,99144.36072,0,0,1,0,0,0,755,1
3728,58,1,1068.184414,4,497.1949356,169.1612722,433.7589241,96548.34708,0,1,0,0,0,0,709,1
3729,38,0,267.3889522,15,255.2448185,434.1623031,158.6874371,41231.19421,1,0,0,0,0,0,724,0
3730,25,1,1024.524288,5,389.8542511,184.9537538,230.5811408,40722.82323,0,0,0,0,0,1,548,0
3731,34,1,361.0215773,18,328.474865,186.7769983,145.3815862,30150.0717,1,0,0,0,0,0,575,2
3732,38,1,258.4390252,17,317.0336988,483.8246815,199.0186451,38292.5227,1,0,0,0,0,0,783,0
3733,28,1,336.3925165,12,337.610405,163.601199,224.5350176,33315.63078,0,0,0,0,0,1,688,2
3734,32,0,312.6646049,14,264.8371645,611.8574798,152.8338682,54219.19708,0,0,0,0,0,1,710,0
3735,40,0,403.8718932,15,339.8928756,527.1698975,244.8789874,45380.62616,1,0,0,0,0,0,699,0
3736,58,1,1077.109754,4,591.542441,246.763697,389.2030286,101692.9605,0,0,1,0,0,0,635,1
3737,27,1,316.8339142,18,382.4130533,427.9611476,156.5797033,38091.80272,1,0,0,0,0,0,800,0
3738,29,1,996.5085502,5,338.371904,181.0823901,205.8216728,42815.68105,0,0,0,0,0,1,537,0
3739,32,0,319.8951388,17,325.8493242,297.6163425,283.5348536,23637.79219,0,0,0,0,1,0,580,2
3740,41,1,953.1789541,4,282.0943838,205.009243,110.6532871,43075.17762,0,0,0,0,0,1,590,0
3741,46,1,965.3125288,4,337.9762503,167.3133382,206.2981086,46456.92752,0,0,0,0,1,0,696,0
3742,42,0,365.5965684,16,338.1258422,584.4474509,153.1892659,35859.96761,1,0,0,0,0,0,728,2
3743,37,1,251.3051933,14,313.8571223,469.3753876,218.4138507,36746.68556,0,0,0,0,0,1,649,0
3744,33,1,286.9817995,15,262.2134096,488.9591193,154.5499308,35412.71602,0,0,0,0,1,0,774,2
3745,38,1,268.5170265,14,254.4114604,523.3990643,196.991269,43121.16052,1,0,0,0,0,0,745,0
3746,34,1,266.7084169,15,262.4900905,235.9457515,158.2476177,34369.31907,1,0,0,0,0,0,651,2
3747,27,0,991.662506,0,379.9056374,197.1144686,199.0596092,38407.26772,0,0,0,0,1,0,581,0
3748,26,0,1031.108019,6,248.785328,128.7061968,219.0959171,34448.76665,0,0,0,0,0,1,476,2
3749,35,1,963.8188823,3,387.5875791,222.8334288,209.1591507,37724.84684,1,0,0,0,0,0,504,0
3750,29,1,358.4764142,19,320.8637175,198.377814,306.9151252,26850.64358,0,0,0,0,0,1,540,2
3751,31,1,995.1464237,5,326.8255621,169.8898771,172.9348066,40177.0918,1,0,0,0,0,0,547,0
3752,31,0,275.298742,17,345.8562041,222.3658058,229.8041459,28029.23869,0,0,0,0,1,0,662,2
3753,40,0,282.1819517,13,322.7217619,490.7510268,156.7176375,43657.64591,0,0,0,0,1,0,763,0
3754,62,1,941.1770346,6,584.9757287,116.7671616,473.9364237,96497.47647,0,0,0,1,0,0,727,1
3755,52,0,931.218967,7,603.5292791,187.9290388,472.3927872,103552.2461,0,0,1,0,0,0,715,1
3756,37,0,1074.528572,2,309.0663229,224.1485461,161.7547517,41198.90107,1,0,0,0,0,0,592,0
3757,62,0,1105.489097,7,449.2444589,166.9912481,392.3707107,103953.6823,0,0,1,0,0,0,676,1
3758,54,0,1014.945934,6,513.5768383,236.3543685,422.799927,107538.951,0,1,0,0,0,0,728,1
3759,64,1,1049.901456,7,590.6177917,268.6205321,423.1865882,97896.25685,0,0,1,0,0,0,632,1
3760,65,1,1001.241761,7,436.455432,175.1171926,365.6875131,101982.0479,0,1,0,0,0,0,771,1
3761,32,1,357.5979129,11,203.6198322,250.2114801,216.9853806,32818.38631,1,0,0,0,0,0,622,2
3762,29,0,283.3086722,15,258.5219669,232.7988316,129.6669866,40295.88226,0,0,0,0,1,0,508,0
3763,62,1,997.9874652,5,523.2881786,188.9749055,282.5012933,102141.5627,0,1,0,0,0,0,745,1
3764,26,1,288.9798956,14,331.2105221,253.8826588,196.2912942,25613.15808,0,0,0,0,0,1,585,2
3765,38,1,297.3642552,16,266.1754381,557.2124029,61.30125705,44657.1219,0,0,0,0,0,1,731,0
3766,59,0,912.1643057,5,504.2089613,251.8117714,352.5138053,99491.45743,0,1,0,0,0,0,686,1
3767,64,1,1099.199892,3,600.4288691,164.184361,359.4747007,97624.79218,0,0,1,0,0,0,698,1
3768,35,1,1000.436788,5,350.9825486,114.1224868,258.6921063,36587.57063,0,0,0,0,0,1,641,0
3769,23,0,889.1699117,5,458.6806916,81.84932664,181.244233,39585.00778,0,0,0,0,0,1,483,0
3770,19,1,243.6027327,13,294.5649748,191.3972654,216.5722147,34491.8336,0,0,0,0,0,1,591,2
3771,44,0,223.5904603,14,299.9737696,444.6103041,218.746311,33675.56325,0,0,0,0,1,0,782,2
3772,61,1,993.8724131,3,549.2039319,205.8234401,434.0622102,90983.33084,0,1,0,0,0,0,744,1
3773,33,1,994.5803227,4,276.6893188,116.9049107,212.1179901,39393.93231,1,0,0,0,0,0,483,0
3774,40,1,210.469117,12,328.1889222,495.3840572,224.3555936,42643.26206,1,0,0,0,0,0,738,0
3775,43,0,260.9340708,17,274.632971,507.8556471,181.1586877,49957.87239,0,0,0,0,1,0,734,0
3776,59,1,977.0915806,6,523.0730409,144.5259961,387.7289332,99097.44836,0,1,0,0,0,0,683,1
3777,40,0,319.2712134,14,283.7165708,47.88939697,172.9040165,24228.00184,0,0,0,0,1,0,519,2
3778,43,0,1033.461248,3,333.880416,228.7458355,199.2209182,39571.73464,0,0,0,0,0,1,535,0
3779,45,0,265.2602696,14,252.436927,418.2669777,158.67817,41760.86359,0,0,0,0,0,1,805,0
3780,35,1,346.3191645,12,312.9773766,213.180344,161.1943993,23815.52665,1,0,0,0,0,0,662,2
3781,63,0,901.2381685,4,543.6764248,90.70644379,416.1363393,96155.01148,0,0,1,0,0,0,803,1
3782,24,1,309.9562688,13,320.4773391,246.161675,195.1706224,33272.18532,1,0,0,0,0,0,540,2
3783,24,1,270.8662387,10,225.7757693,272.6788693,217.1513479,33407.71244,1,0,0,0,0,0,545,2
3784,70,1,1013.208444,6,556.696065,255.4464624,391.3395533,106105.4645,0,0,0,1,0,0,624,1
3785,38,0,1010.807438,5,331.2044541,197.440014,88.82365984,48762.68727,1,0,0,0,0,0,551,0
3786,33,1,318.9238759,12,360.8686965,253.4486042,154.1118868,29152.38397,1,0,0,0,0,0,675,2
3787,41,0,1049.73362,6,325.9602147,208.4204394,77.79309349,29902.17973,0,0,0,0,1,0,558,2
3788,36,1,271.9325857,14,266.4260042,211.1701713,223.4165389,34180.48207,1,0,0,0,0,0,571,2
3789,29,1,348.7500358,15,258.7166631,223.9727168,146.60779,22047.77441,0,0,0,0,0,1,576,2
3790,24,0,328.9797538,16,196.2402799,543.302514,254.763949,44717.85023,1,0,0,0,0,0,737,0
3791,35,0,251.0746306,15,309.2972137,492.6150498,177.3143665,42222.00158,0,0,0,0,1,0,678,0
3792,56,0,1012.875336,2,453.7052862,246.6406222,410.7143791,96290.2482,0,1,0,0,0,0,631,1
3793,32,0,271.0012975,16,298.9213425,228.2102091,198.8720332,35620.28754,1,0,0,0,0,0,525,2
3794,33,0,309.2872712,14,327.2356213,489.0517586,231.8890916,38579.34189,0,0,0,0,0,1,752,0
3795,32,0,256.0701237,19,280.486691,529.5531966,184.9530348,34897.50898,0,0,0,0,1,0,719,2
3796,56,1,994.835621,6,481.5523282,227.0231764,428.8801537,105011.817,0,1,0,0,0,0,724,1
3797,28,0,311.0931748,15,279.4809548,185.6773513,173.5371496,30532.18601,1,0,0,0,0,0,579,2
3798,33,1,244.4290617,13,371.3484979,483.0942422,183.1985764,29947.85742,0,0,0,0,0,1,743,2
3799,36,0,1031.378067,7,250.3982343,207.8843285,156.1705178,38888.59339,0,0,0,0,1,0,527,0
3800,27,1,1047.162911,4,258.1733344,147.4322244,263.4918564,39311.90699,1,0,0,0,0,0,472,0
3801,36,1,285.6760327,14,394.5480145,170.5031703,150.1300641,28379.843,1,0,0,0,0,0,661,2
3802,24,1,296.0503536,13,300.8051855,263.1205597,208.2991117,19547.90653,0,0,0,0,1,0,630,2
3803,29,1,1003.01254,4,281.0008822,226.7928109,272.520322,38022.22429,0,0,0,0,1,0,525,0
3804,61,0,941.0237239,6,537.064308,146.6177974,336.3291375,90589.6038,0,0,1,0,0,0,743,1
3805,31,0,335.1081884,13,353.2378361,241.3837894,207.5392798,29841.87305,0,0,0,0,0,1,645,2
3806,63,0,947.8585488,3,484.5703831,151.8422443,434.2944864,105229.0242,0,0,0,1,0,0,695,1
3807,40,0,953.1634025,6,297.0133624,242.3100009,251.107342,36227.09302,1,0,0,0,0,0,516,0
3808,51,1,385.9474257,15,380.7125506,503.0692004,214.5960479,31681.48422,0,0,0,0,1,0,742,2
3809,32,1,266.9747527,15,284.7991786,536.4586616,138.7892334,33121.52696,0,0,0,0,0,1,712,2
3810,40,0,328.7970065,19,243.970761,468.4879912,256.9379914,44603.52585,0,0,0,0,0,1,675,0
